ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0036668	10.127	9.779	8.46	8.016	8.299	2.8	9.847	8.958
FBgn0036670	0	0.31	5.988	0.931	0.212	0.915	0.566	0.532
FBgn0036670	0	0.466	4	0.841	0	0	0.731	0.384
FBgn0036676	0	0	0.231	0	0	0	0	0
FBgn0036677	0.115	0	0.574	0	0	0	0	0.062
FBgn0036678	0.07	0.146	0.348	0.329	0.2	0.323	0.114	0.075
FBgn0036678	0.046	0.024	1.751	0	0.066	0.212	0.038	0.025
FBgn0036678	0	0.033	0.372	0.302	0.137	0.297	0.052	0.138
FBgn0036679	1.33	0.521	1.93	0	1.068	0	0.952	1.431
FBgn0036681	0.531	0.277	0.11	0	0.285	0	0	0.429
FBgn0036685	19.701	19.041	33.361	21.557	17.963	12.129	16.489	18.882
FBgn0036687	0.276	0.866	56.932	0.867	0.559	0.852	0.716	0.347
FBgn0036688	2.071	2.509	3.159	4.525	2.535	0.342	2.299	2.745
FBgn0036689	0.243	0.229	6.177	0.458	0.209	0	0.398	0.498
FBgn0036697	24.474	21.634	18.382	17.524	23.206	14.142	19.765	21.745
FBgn0036698	48.695	42.9	10.896	47.061	31.434	45.559	17.855	23.4
FBgn0036702	67.858	66.521	118.489	69.648	72.253	39.21	58.906	66.188
FBgn0036704	0	0	25.73	0	0.047	0	0	0.036
FBgn0036704	0	0	30.765	0	0.061	0	0	0.046
FBgn0036705	0	0	11.437	0	0	0	0.297	0
FBgn0036706	0	0	31.239	0.577	0	0	0	0
FBgn0036710	4.736	5.274	14.365	5.978	5.196	3.737	5.48	5.435
FBgn0036710	4.548	5.186	13.966	6.076	5.092	3.634	5.557	5.314
FBgn0036710	4.559	5.136	13.923	6.017	5.042	3.598	5.639	5.263
FBgn0036711	0	0	0	0.535	0	0	0	0
FBgn0036712	0	0.023	1.303	0	0	0	0	0
FBgn0036713	103.381	104.656	0.86	99.655	104.699	80.445	97.464	94.385
FBgn0036714	5.558	5.835	8.485	5.396	5.024	2.141	6.711	5.314
FBgn0036714	5.414	5.742	8.401	5.218	4.937	2.111	6.598	5.238
FBgn0036715	0.207	0.216	0.277	0.224	0.409	0.221	0.611	0.436
FBgn0036715	0.206	0.215	0.276	0.224	0.408	0.22	0.61	0.435
FBgn0036716	0	0.022	0.479	0	0	0	0	0
FBgn0036728	321.526	282.047	548.46	294.485	266.385	892.891	287.889	333.015
FBgn0036728	218.16	191.373	378.352	199.812	180.746	605.839	195.337	225.955
FBgn0036730	2.357	0.712	5.554	1.167	0.797	2.294	0.609	0.801
FBgn0036732	18.118	18.852	10.246	19.38	21.879	10.42	27.294	26.775
FBgn0036732	18.144	18.908	10.253	19.438	21.944	10.451	27.376	26.84
FBgn0036734	31.303	34.981	21.261	47.768	34.387	3.008	37.635	33.913
FBgn0036740	71.395	70.236	96.892	60.796	73.876	112.043	62.178	61.574
FBgn0036741	31.285	31.808	13.069	28.835	25.574	12.456	30.057	29.789
FBgn0036741	35.219	35.813	14.814	32.353	28.762	14.14	33.79	33.614
FBgn0036742	13.183	14.938	16.143	14.359	13.074	11.285	10.084	13.457
FBgn0036745	56.444	48.351	40.902	49.842	51.366	195.136	53.411	52.291
FBgn0036749	0.877	0.7	3.594	0.486	0.958	0.954	0.464	0.638
FBgn0036749	0.968	0.772	3.965	0.536	1.057	1.052	0.512	0.704
FBgn0036756	4.173	4.423	25.734	5.522	4.05	15.07	8.8	6.732
FBgn0036756	4.07	4.318	26.942	5.337	3.859	15.113	8.459	6.53
FBgn0036759	62.297	52.685	59.815	60.629	62.522	56.75	55.604	60.511
FBgn0036760	41.105	41.102	63.307	34.375	44.829	74.594	45.18	49.651
FBgn0036761	23.748	23.685	19.545	25.935	25.247	14.366	22.543	22.042
FBgn0036762	173	147.947	185.653	136.108	150.935	114.107	165.586	185.411
FBgn0036763	10.458	9.502	99.72	12.961	11.101	4.748	14.435	12.805
FBgn0036764	9.026	10.373	13.622	8.827	8.798	4.219	17.917	14.97
FBgn0036765	6.846	8.779	12.597	5.982	5.331	4.973	8.587	7.03
FBgn0036765	6.872	8.879	12.697	6.122	5.312	5.089	8.705	7.104
FBgn0036767	0	0	19.555	0	0.106	0	0.121	0.239
FBgn0036768	1.585	2.253	2.402	4.372	3.005	3.79	3.174	5.173
FBgn0036769	58.954	66.987	31.833	56.893	43.9	58.419	51.463	57.935
FBgn0036773	10.997	13.332	6.458	7.651	10.664	5.143	9.905	10.586
FBgn0036777	3.268	2.447	2.415	2.34	3.906	5.911	3.893	3.286
FBgn0036783	0.148	0.31	0	0	0	0	0	0
FBgn0036785	0.161	0.14	22.624	0	0.23	0.248	0.044	0.115
FBgn0036785	0.16	0.139	22.598	0	0.229	0.247	0.044	0.115
FBgn0036786	1.944	2.263	0.186	3.166	1.922	2.073	1.957	1.327
FBgn0036787	15.387	17.11	11.675	14.669	19.604	30.683	23.609	29.422
FBgn0036789	2.268	2.389	1.446	3.898	2.055	0	2.889	2.603
FBgn0036790	2.838	3.092	0.265	2.003	2.786	0.82	2.466	2.709
FBgn0036791	0.22	0.115	0	0.345	0.105	0	0.12	0.118
FBgn0036793	0.422	0.661	5.193	0.993	0.452	0.651	0.46	0.151
FBgn0036793	0.377	0.512	3.944	0.533	0.404	0.872	0.494	0.203
FBgn0036799	0.286	0.298	5.919	0	0.306	0	0.467	0.154
FBgn0036801	15.473	18.232	13.321	15.263	15.387	6.903	19.542	16.864
FBgn0036801	15.325	17.779	13.593	15.2	15.366	7.035	19.393	16.943
FBgn0036804	9.571	11.205	11.368	16.431	9.882	22.122	14.071	10.503
FBgn0036805	108.465	107.657	122.584	62.715	79.98	137.357	84.519	87.988
FBgn0036806	8.26	6.783	20.174	6.929	6.126	3.848	5.604	5.785
FBgn0036807	0.089	0.046	10.998	0.419	0.254	0	0	0.096
FBgn0036808	0	0.03	4.972	0	0	0	0	0
FBgn0036809	0	0.041	6.6	0	0	0	0	0.042
FBgn0036810	0	0	0.141	0	0	0	0	0
FBgn0036814	7.799	7.912	5.929	7.165	7.006	3.183	8.686	8.502
FBgn0036815	4.892	5.927	8.62	7.399	6.55	5.25	4.645	5.121
FBgn0036815	5.154	6.244	9.005	7.795	6.901	5.531	4.894	5.395
FBgn0036816	118.582	104.211	152.459	45.644	74.785	38.329	80.269	141.914
FBgn0036816	121.937	107.174	154.087	47.937	77.158	38.195	82.318	145.925
FBgn0036816	116.304	102.606	148.433	45.337	73.606	37.915	78.326	139.416
FBgn0036819	5.203	4.926	5.238	3.847	4.405	2.061	4.316	4.996
FBgn0036820	58.706	56.441	94.022	67.411	75.977	181.72	58.88	70.752
FBgn0036821	57.387	62.377	30.453	77.358	69.924	26.585	80.458	80.667
FBgn0036821	56.334	61.816	31.414	79.068	69.452	28.951	80.148	78.866
FBgn0036824	219.096	218.797	206.189	255.265	275.686	303.591	264.224	303.374
FBgn0036827	15.822	13.733	13.788	14.053	11.182	13.433	13.602	10.809
FBgn0036830	0	0	27.014	0	0.073	0.475	0.084	0
FBgn0036830	2.318	1.859	15.546	3.004	2.351	4.038	1.869	1.771
FBgn0036832	0	0	7.707	0	0	0	0.085	0.056
FBgn0036833	0.078	0.041	52.833	0	0.167	0	0.127	0.293
FBgn0036833	0.073	0.038	49.368	0	0.156	0	0.119	0.274
FBgn0036836	3.98	4.282	3.667	3.005	3.368	1.363	3.095	2.22
FBgn0036837	300.316	203.026	297.834	206.188	145.003	136.49	215.15	180.169
FBgn0036842	11.4	12.829	9.176	11.357	12.383	4.978	13.486	12.741
FBgn0036843	16.997	16.667	12.056	12.739	13.747	13.674	22.597	19.629
FBgn0036844	17.059	17.615	10.053	15.898	16.911	6.278	18.939	15.997
FBgn0036844	17.685	19.72	11.113	18.728	17.628	7.919	19.452	17.097
FBgn0036844	13.85	14.341	6.945	13.24	13.845	6.809	14.907	13.064
FBgn0036846	11.992	11.931	8.523	13.62	13.709	14.746	11.983	11.945
FBgn0036847	18.361	20.625	13.74	23.794	24.721	33.086	20.173	17.614
FBgn0036848	22.395	22.28	32.966	22.101	23.597	35.283	26.002	28.417
FBgn0036849	0.616	1.018	1.618	0.966	1.026	0	1.176	0.883
FBgn0036850	4.463	5.206	8.852	5.353	4.874	3.236	5.297	4.235
FBgn0036851	5.171	5.623	0.607	7.097	5.97	0.598	6.486	5.678
FBgn0036857	57.756	56.186	50.6	43.319	65.2	59.535	56.254	53.407
FBgn0036858	0	0.124	0	0	0	0	0	0
FBgn0036859	0.07	0.201	0.116	0	0.1	0.324	0.172	0.113
FBgn0036860	1.095	0.49	0.389	0.736	1.564	12.292	1.152	1.514
FBgn0036862	16.663	20.679	19.16	45.894	29.621	18.652	25.17	18.531
FBgn0036868	0	0	1.689	0	0	0	0	0
FBgn0036871	0	0	0	0	0	0	0	0
FBgn0036873	0	0	0.34	0	0	0	0	0
FBgn0036875	20.813	21.404	28.272	49.828	40.65	34.805	23.533	30.385
FBgn0036875	22.941	22.96	30.035	57.167	43.431	41.86	24.691	32.426
FBgn0036875	14.453	14.793	20.524	34.189	27.966	29.159	16.753	21.148
FBgn0036875	14.801	14.197	17.544	27.464	27.761	4.818	15.517	20.852
FBgn0036876	78.631	58.548	35.808	54.777	84.287	83.878	32.876	34.241
FBgn0036876	89.041	66.427	40.569	61.859	95.368	90.123	37.027	38.685
FBgn0036877	3.572	3.499	6.079	5.897	3.714	4.055	2.614	3.235
FBgn0036879	0	0.07	0.445	0	0.192	0	0.329	0.217
FBgn0036881	0.274	0.227	1.592	1.291	0.653	0.528	0.58	0.75
FBgn0036881	0.274	0.226	1.627	1.288	0.652	0.527	0.578	0.748
FBgn0036882	21.123	19.985	14.079	27.311	21.119	5.789	22.892	21.967
FBgn0036882	16.837	16.096	21.858	21.614	16.842	5.72	18.373	17.635
FBgn0036886	5.993	6.155	8.706	6.994	8.799	8.422	6.51	7.271
FBgn0036887	53.451	46.889	74.922	41.916	48.707	88.243	51.112	57.216
FBgn0036889	8.832	9.295	5.477	10.476	8.638	9.949	8.924	8.98
FBgn0036890	18.245	20.858	0.331	18.511	17.75	14.759	20.567	15.821
FBgn0036891	64.138	72.718	37.87	63.003	90.764	90.724	56.813	68.589
FBgn0036892	29.174	27.539	34.204	24.934	31.167	36.873	31.049	32.413
FBgn0036895	0.055	0.144	20.169	0	0.118	0	0.158	0.237
FBgn0036896	21.022	24.623	7.484	21.624	21.675	4.793	23.21	22.192
FBgn0036896	20.425	23.935	7.272	21.009	21.026	4.657	22.587	21.549
FBgn0036897	4.439	4.751	10.482	9.559	4.728	0.348	4.862	3.52
FBgn0036899	5.875	4.416	3.676	6.258	4.67	1.366	4.775	4.808
FBgn0036899	5.733	4.338	3.684	6.069	4.554	1.491	4.66	4.663
FBgn0036900	18.675	16.898	10.834	13.118	14.87	6.676	15.551	15.227
FBgn0036900	18.706	16.9	10.841	13.092	14.841	6.663	15.548	15.27
FBgn0036905	0	0	0.426	0	0	0	0	0
FBgn0036908	29.396	26.559	24.291	29.168	31.984	33.739	27.398	26.508
FBgn0036908	25.008	22.563	20.595	24.73	27.36	28.606	23.368	22.612
FBgn0036909	7.62	8.676	7.519	8.296	9.263	13.099	10.405	8.128
FBgn0036910	11.594	16.265	13.849	45.101	26.762	22.287	19.249	14.569
FBgn0036911	22.573	24.581	15.879	18.788	22.286	32.772	23.463	20.509
FBgn0036913	15.947	17.286	10.806	20.646	19.477	7.114	21.374	18.579
FBgn0036913	15.977	17.383	10.85	20.679	19.561	7.179	21.462	18.651
FBgn0036915	20.434	22.833	18.857	27.147	22.865	16.447	22.81	20.737
FBgn0036918	28.648	31.051	54.107	38.019	39.426	78.664	33.948	29.496
FBgn0036918	37.079	40.201	70.367	49.631	51.011	100.474	43.532	37.903
FBgn0036919	24.549	25.263	47.29	37.872	34.894	26.576	31.461	26.002
FBgn0036921	106.783	114.998	56.816	113.902	120.181	112.522	100.27	99.301
FBgn0036922	16.465	16.438	11.575	19.368	15.846	22.336	16.835	14.244
FBgn0036922	11.886	12.232	8.29	13.067	11.739	21.053	12.266	10.932
FBgn0036924	0	0	46.268	0.351	0	0	0	0
FBgn0036925	0.162	0.169	36.996	0.254	0.154	0.747	0.309	0.203
FBgn0036926	52.505	63.562	3.901	48.302	50.394	86.998	57.904	50.146
FBgn0036927	117.975	135.846	39.06	125.205	136.777	138.301	143.038	122.267
FBgn0036927	151.458	174.09	50.719	160.928	175.776	176.342	183.897	157.21
FBgn0036928	62.756	60.4	81.55	68.253	64.204	148.85	65.89	62.518
FBgn0036929	16.963	17.705	19.475	13.249	22.263	28.254	18.538	19.168
FBgn0036929	14.769	15.384	16.937	11.488	19.348	25.326	16.172	16.621
FBgn0036937	4.525	4.746	0.186	6.745	5.118	1.035	4.837	4.072
FBgn0036938	0	0	0.394	0	0.17	1.098	0.194	0
FBgn0036940	0.251	0.131	3.125	0	0.299	0	0.137	0.36
FBgn0036941	0.084	0.087	28.399	0	0	0	0.137	0
FBgn0036945	13.737	11.988	141.564	19.01	9.809	27.214	25.588	18.375
FBgn0036945	14.39	12.494	150.172	20.429	10.275	29.244	27.092	19.613
FBgn0036947	0.194	0	0.401	0	0.207	0	0.079	0
FBgn0036949	0.99	0.755	0.189	0.716	2.011	0.352	0.56	0.328
FBgn0036950	0	0.078	1.743	0	0	0	0.061	0
FBgn0036951	0	0.074	23.284	0	0	0	0	0
FBgn0036952	0	0.157	1.308	0	0.054	0	0	0
FBgn0036952	0	0.126	1.403	0	0.058	0	0	0
FBgn0036952	0	0.153	1.275	0	0.052	0	0	0
FBgn0036956	0.135	0.283	9.316	0	0.145	0.626	0.221	0.364
FBgn0036958	18.908	18.363	10.824	21.644	18.13	2.485	19.986	18.843
FBgn0036958	18.745	18.209	10.745	21.529	18.043	2.456	19.8	18.717
FBgn0036959	1.709	2.259	3.872	2.68	3.335	4.739	2.05	1.899
FBgn0036964	13.461	14.17	14.977	11.368	11.172	19.677	12.422	9.466
FBgn0036967	19.042	20.014	36.122	18.27	18.535	9.343	16.533	16.763
FBgn0036969	0	0.047	171.171	0.42	0.064	0	0.146	3.123
FBgn0036970	1.079	1.314	132.953	1.692	0.822	2.328	1	2.592
FBgn0036970	1.087	1.323	133.287	1.704	0.828	2.344	1.007	2.571
FBgn0036973	5.982	6.593	6.907	6.839	5.948	7.752	6.356	4.78
FBgn0036974	61.816	68.084	84.237	90.201	67.828	23.083	64.272	59.048
FBgn0036974	65.673	70.828	93.206	91.536	71.757	40.175	67.088	61.441
FBgn0036974	58.687	63.517	83.02	81.639	64.314	35.62	60.359	54.997
FBgn0036975	32.924	28.75	20.532	74.621	70.693	55.089	23.479	38.903
FBgn0036975	37.808	32.956	23.414	84.777	80.482	69.633	26.624	44.127
FBgn0036977	0	0	0	0.819	0.124	0	0	0.047
FBgn0036978	0	0.037	0.384	0	0	0	0.058	0.057
FBgn0036979	0.317	1.035	0.526	0.746	0.679	4.399	0.649	0.81
FBgn0036980	51.574	47.574	27.947	34.111	34.828	21.9	38.778	37.704
FBgn0036980	51.629	47.306	27.933	35.078	35.149	23.673	38.811	38.144
FBgn0036988	12.115	11.534	8.597	8.73	9.547	4.288	11.918	12.062
FBgn0036992	689.277	822.674	157.381	231.289	285.273	134.885	142.539	156.74
FBgn0036994	9.779	10.272	8.84	8.905	8.244	8.165	8.05	6.514
FBgn0036995	79.581	51.362	5.326	3.37	12.18	3.11	7.615	13.375
FBgn0036995	75.278	48.825	5.013	3.161	11.541	2.917	7.293	12.743
FBgn0036998	10.713	10.269	18.038	13.887	12.801	29.308	12.876	11.64
FBgn0036999	8.368	9.607	10.018	7.629	8.888	9.187	7.871	6.919
FBgn0037000	3.541	2.843	5.043	5.553	3.987	4.406	2.191	3.051
FBgn0037001	224.807	206.365	293.458	199.88	203.335	379.961	212.795	230.214
FBgn0037001	244.137	224.11	318.691	217.066	220.819	412.632	231.149	250.009
FBgn0037005	0	0	0.637	0.361	0.165	0	0.126	0.124
FBgn0037007	166.128	132.844	111.349	87.108	110.159	55.107	82.77	100.615
FBgn0037009	26.364	25.247	30.167	17.987	22.873	35.952	25.231	25.45
FBgn0037010	81.682	72.318	32.596	87.861	99.337	41.139	75.878	72.114
FBgn0037011	41.997	44.062	37.175	24.123	35.596	87.739	31.943	32.558
FBgn0037012	5.614	5.62	12.172	3.465	4.995	2.127	3.087	3.985
FBgn0037013	0.419	0.328	0.695	0	0.598	0	0	0
FBgn0037013	0.359	0.281	0.743	0	0.64	0	0	0
FBgn0037015	19.036	20.661	0.996	22.02	18.831	9.939	21.623	18.536
FBgn0037018	17.46	15.659	18.465	12.79	14.706	32.38	17.958	18.216
FBgn0037024	54.764	56.565	93.409	77.57	62.308	139.274	56.807	65.219
FBgn0037025	0.407	0.487	0.647	0.559	0.436	0.706	0.416	0.383
FBgn0037026	21.076	22.983	16.122	24.012	20.989	2.595	20.579	20.363
FBgn0037026	20.898	22.73	15.995	23.637	20.913	2.554	20.422	20.424
FBgn0037030	1.049	1.369	5.002	1.851	2.06	0	0.858	1.27
FBgn0037031	9.86	10.876	4.455	10.278	10.244	10.371	11.349	10.033
FBgn0037035	0.757	0.79	37.905	0.356	0.865	0.35	0.31	1.058
FBgn0037036	0.117	0.122	27.13	0.552	0.084	0	0	0.063
FBgn0037040	0	0.015	18.786	0	0.041	0	0	0
FBgn0037045	11.379	12.526	9.991	12.148	11.676	18.123	10.716	10.491
FBgn0037046	7.073	6.182	5.718	5.824	7.702	17.164	6.074	7.132
FBgn0037050	17.459	20.213	6.67	17.943	17.146	19.832	16.474	17.849
FBgn0037050	20.659	23.852	7.685	21.306	20.359	23.548	19.445	21.117
FBgn0037051	47.109	45.337	67.744	47.156	47.917	36.934	39.78	41.255
FBgn0037057	75.555	58.86	61.944	44.509	40.527	37.56	45.78	48.262
FBgn0037060	27.382	31.458	5.99	31.463	29.206	16.696	28.585	26.38
FBgn0037060	21.517	21.519	8.208	23.867	22.023	1.513	19.942	17.687
FBgn0037060	24.263	27.929	5.949	29.846	26.631	11.857	25.63	23.487
FBgn0037061	12.264	19.201	12.23	20.275	20.946	39.837	18.843	19.073
FBgn0037063	167.301	153.55	144.948	143.566	139.504	258.653	151.436	153.637
FBgn0037065	0.516	0.168	32.394	0.303	0.184	0.298	0.105	0.312
FBgn0037065	0.42	0.137	26.621	0.247	0.187	0.242	0.086	0.254
FBgn0037065	0.503	0.188	26.703	0.338	0.257	0.665	0.412	0.348
FBgn0037068	0.085	0.088	0	0	0.242	0.392	0.069	0.228
FBgn0037070	61.272	62.63	75.757	66.373	63.069	92.627	91.301	95.312
FBgn0037070	66.683	67.235	82.179	72.549	67.704	101.768	99.206	103.009
FBgn0037071	19.772	16.225	19.72	17.19	17.647	12.583	19.044	18.607
FBgn0037074	53.127	54.623	48.998	44.03	43.662	14.762	49.368	49.978
FBgn0037076	3.974	4.532	3.248	2.404	3.445	3.411	3.622	2.961
FBgn0037078	0.32	0.223	1.417	0.503	0.305	0	0	0.287
FBgn0037082	5.733	5.123	5.08	4.065	5.496	4.538	5.332	4.984
FBgn0037082	5.753	5.141	5.097	4.079	5.515	4.554	5.351	4.98
FBgn0037084	56.221	61.845	35.568	67.63	48.483	32.183	61.173	53.786
FBgn0037085	0.158	0.041	0.197	0	0.226	0	0.194	0.213
FBgn0037086	0.315	0.822	66.935	0.494	0.675	0	0.429	0.395
FBgn0037090	18.861	19.006	22.684	19.188	28.998	23.826	32.616	40.359
FBgn0037092	12.286	12.52	7.433	8.683	9.751	6.337	12.853	12.136
FBgn0037092	11.609	12.094	7.418	8.419	9.38	5.447	12.673	11.477
FBgn0037092	12.511	12.909	7.968	8.953	9.986	5.937	13.424	12.279
FBgn0037093	11.221	12.199	17.87	16.633	13.842	4.111	13.674	14.436
FBgn0037093	10.73	11.719	16.951	16.185	13.316	4.6	13.077	13.961
FBgn0037094	40.541	39.068	41.848	37.488	34.002	21.106	41.608	40.589
FBgn0037094	43.951	42.275	45.539	41.232	37.034	23.237	45.174	44.039
FBgn0037094	42.686	41.175	44.358	40.046	36.088	22.481	44.001	42.837
FBgn0037098	13.43	14.686	11.314	14.274	15.472	5.633	19.904	16.499
FBgn0037098	13.747	15.12	11.495	14.703	15.794	6.301	20.175	16.819
FBgn0037098	13.5	14.756	11.373	14.349	15.552	5.662	20.007	16.585
FBgn0037100	0.398	0.207	2.213	0	0.487	0	0.139	0.519
FBgn0037102	29.435	25.452	28.287	26.077	30.076	73.441	29.214	27.222
FBgn0037105	5.504	5.263	2.651	5.737	3.977	2.59	5.176	4.537
FBgn0037107	7.725	9.807	1.261	9.965	9.35	2.206	10.955	9.015
FBgn0037108	43.791	47.815	29.059	50.81	47.116	37.055	50.938	47.848
FBgn0037109	14.783	14.256	10.686	14.989	12.711	9.817	15.021	13.235
FBgn0037109	14.789	14.263	10.676	14.974	12.698	9.807	15.006	13.244
FBgn0037110	30.509	33.372	51.234	29	35.758	59.831	32.14	37.206
FBgn0037117	8.156	8.891	7.049	11.545	6.786	5.431	9.978	7.099
FBgn0037117	8.284	8.997	7.074	11.659	6.85	5.564	10.048	7.253
FBgn0037120	27.207	28.033	13.985	30.315	23.354	15.176	25.477	26.637
FBgn0037122	1.061	1.108	0.66	0	0.853	0.613	0.651	1.07
FBgn0037123	0	0.065	0	0	0	0	0	0
FBgn0037126	6.853	9.91	11.483	11.42	15.19	24.42	10.394	11.748
FBgn0037127	0	0	0.363	0	0.313	1.35	0.478	0.079
FBgn0037127	0	0	0.365	0	0.314	1.356	0.48	0.079
FBgn0037130	16.329	18.485	2.68	20.8	16.375	8.046	19.006	17.444
FBgn0037130	17.654	20.447	2.997	22.779	18.183	7.459	21.199	19.231
FBgn0037134	18.249	20.592	13.578	23.207	19.863	41.039	18.397	18.037
FBgn0037135	209.958	204.255	322.57	245.767	216.523	164.193	190.912	203.914
FBgn0037135	191.358	186.278	299.687	225.888	197.512	146.478	174.127	185.593
FBgn0037137	10.27	10.7	17.316	14.318	17.383	11.078	11.419	10.187
FBgn0037137	11.056	11.19	18.361	16.99	18.573	10.635	12.075	10.809
FBgn0037137	11.357	11.327	18.889	17.548	19.361	11.183	12.368	11.113
FBgn0037137	10.282	10.712	17.335	14.334	17.402	11.09	11.431	10.199
FBgn0037138	105.399	120.344	42.973	118.536	117.602	55.771	118.177	110.669
FBgn0037138	107.116	122.337	43.016	118.888	118.937	54.863	119.182	111.997
FBgn0037138	107.222	122.491	43.139	119.417	119.032	54.783	119.315	112.256
FBgn0037141	3.333	4.252	2.149	5.386	4.014	0.467	4.076	3.422
FBgn0037142	8.544	9.9	3.264	12.648	9.981	3.994	11.669	9.995
FBgn0037144	3.153	2.593	6.139	6.069	5.355	0.221	3.868	4.007
FBgn0037147	0	0.026	41.451	0	0	0	0	0
FBgn0037149	2.287	2.881	4.643	2.969	1.971	5.104	1.419	1.569
FBgn0037150	10.855	10.774	11.589	8.012	10.892	9.511	10.504	9.576
FBgn0037156	21.185	19.826	16.094	20.604	22.733	47.596	19.168	18.203
FBgn0037162	0.064	0.1	0	0	0.046	0	0.052	0
FBgn0037164	19.92	18.625	16.379	10.935	12.268	14.963	15.886	16.783
FBgn0037165	2.502	1.686	3.025	0	1.786	2.409	0.853	1.738
FBgn0037166	34.91	39.588	52.796	25.569	37.156	26.388	29.274	27.512
FBgn0037169	0	0	18.886	0	0	0	0.106	0
FBgn0037170	0.115	0.03	13.411	0.271	0.041	0.266	0.141	0.062
FBgn0037171	0.566	0.443	0.176	0.666	0.91	0	1.274	0.876
FBgn0037174	0.16	0.251	5.844	0	0.172	0	0.131	0.086
FBgn0037174	0.2	0.278	6.125	0	0.143	0	0.272	0.072
FBgn0037174	0.16	0.25	5.831	0	0.171	0	0.131	0.086
FBgn0037175	0	0	0	0	0	0	0	0.084
FBgn0037176	0	0	9.933	1.034	0	0	0.09	0
FBgn0037177	0	0	0	0	0	0	0	0
FBgn0037178	0	0	0.18	0	0	0	0	0
FBgn0037178	0	0	0.176	0	0	0	0	0
FBgn0037180	0	0	0.18	0	0	0	0	0
FBgn0037180	0	0	0.176	0	0	0	0	0
FBgn0037182	33.849	36.614	40.09	41.988	38.259	11.557	30.456	28.401
FBgn0037182	37.889	40.68	44.382	48.681	41.998	13.103	34.16	31.453
FBgn0037182	37.727	40.577	44.961	47.507	42.355	12.501	33.882	31.585
FBgn0037182	37.884	40.649	44.361	48.614	41.94	13.085	34.113	31.435
FBgn0037182	37.636	40.593	44.857	47.279	42.312	12.442	33.794	31.554
FBgn0037186	31.731	22.982	43.607	19.214	16.825	11.224	28.798	33.09
FBgn0037191	0.128	0.334	26.406	0	0	0.591	0	0.069
FBgn0037199	71.466	75.012	59.391	88.05	68.538	211.037	74.158	83.285
FBgn0037200	9.936	9.57	15.387	11	11.998	14.522	11.115	10.451
FBgn0037203	2.559	4.164	5.524	5.135	6.665	3.653	5.449	5.525
FBgn0037204	0	0	2.352	0	0.156	0	0.178	0.117
FBgn0037205	0.029	0	0.46	0	0.021	0.135	0	0
FBgn0037206	18.719	16.043	2.273	8.435	9.375	5.606	11.904	13.129
FBgn0037206	16.986	14.904	2.012	8.344	8.897	4.961	10.955	12.096
FBgn0037206	20.58	17.261	2.641	9.799	10.234	4.813	13.277	14.658
FBgn0037207	6.972	7.057	6.091	8.146	9.322	5.408	6.392	8.556
FBgn0037213	33.994	36.395	19.957	43.803	40.231	17.243	35.978	37.557
FBgn0037215	41.588	42.039	35.864	44.836	47.224	33.077	45.55	46.464
FBgn0037215	40.578	40.855	35.034	43.714	45.973	31.894	44.45	45.462
FBgn0037215	39.699	39.956	34.328	43.009	45.14	31.151	43.497	44.421
FBgn0037215	40.532	40.863	34.992	43.627	45.907	31.83	44.39	45.372
FBgn0037215	40.062	40.444	34.558	43.086	45.361	31.435	43.949	44.863
FBgn0037217	17.61	18.416	1.039	9.498	16.103	11.905	12.639	18.491
FBgn0037220	22.981	23.883	27.871	23.304	25.038	15.874	26.684	24.291
FBgn0037225	16.807	18.871	2.027	14.858	14.983	12.242	14.914	18.625
FBgn0037227	0.194	0.253	0.161	0.456	0.346	0	0.238	0.574
FBgn0037230	177.866	140.493	98.935	103.109	128.558	121.644	167.825	135.359
FBgn0037234	21.232	22.603	11.609	20.27	20.379	7.823	19.444	18.286
FBgn0037234	21.362	22.794	12.683	19.573	20.854	3.004	19.529	18.339
FBgn0037235	9.218	7.502	9.887	7.958	8.816	8.209	7.47	6.685
FBgn0037236	4.649	4.874	211.829	1.405	4.264	2.957	3.07	3.073
FBgn0037236	6.396	6.675	14.573	2.276	5.795	4.472	4.396	4.567
FBgn0037239	148.326	108.678	138.399	67.3	72.797	116.506	108.44	127.341
FBgn0037239	166.666	122.358	151.733	77.889	81.289	138.084	123.586	144.904
FBgn0037239	185.096	135.62	167.95	83.984	90.843	145.389	135.322	158.74
FBgn0037239	165.954	122.034	152.921	77.262	80.826	139.509	123.121	144.846
FBgn0037242	27.517	30.92	66.153	29.748	33.321	35.07	29.206	28.722
FBgn0037248	2.198	2.359	2.175	3.643	4.049	1.039	2.738	2.525
FBgn0037248	2.146	2.316	2.123	3.557	4.04	1.015	2.713	2.505
FBgn0037252	17.219	17.229	15.268	15.802	15.404	5.657	14.55	14.448
FBgn0037255	18.634	17.397	20.979	20.914	16.662	10.471	19.017	16.226
FBgn0037261	76.697	74.985	51.898	71.417	68.015	48.593	71.553	72.944
FBgn0037261	69.426	68.621	46.253	68.046	62.88	41.782	65.413	65.691
FBgn0037262	51.796	50.815	48	56.149	54.752	61.618	41.744	42.601
FBgn0037262	51.605	50.833	48.439	55.806	54.507	61.241	41.798	42.409
FBgn0037263	3.179	6.114	3.916	4.701	5.058	2.519	4.16	3.907
FBgn0037275	2.949	4.012	8.78	2.275	1.899	3.8	2.768	2.756
